t,x1,y1,z1
3.23798e+06,-3.94762e+08,1.45867e+07,0
3.24604e+06,-3.96858e+08,1.30012e+07,0
3.25409e+06,-3.98791e+08,1.14088e+07,0
3.26215e+06,-4.00563e+08,9.8103e+06,0
3.2702e+06,-4.02175e+08,8.20636e+06,0
3.27826e+06,-4.03627e+08,6.59766e+06,0
3.28631e+06,-4.04922e+08,4.98485e+06,0
3.29437e+06,-4.0606e+08,3.3686e+06,0
3.30242e+06,-4.07043e+08,1.74951e+06,0
3.31048e+06,-4.0787e+08,128237,0
3.31853e+06,-4.08542e+08,-1.49462e+06,0
3.32659e+06,-4.0906e+08,-3.11844e+06,0
3.33464e+06,-4.09425e+08,-4.74263e+06,0
3.34269e+06,-4.09637e+08,-6.36657e+06,0
3.35075e+06,-4.09695e+08,-7.98966e+06,0
3.3588e+06,-4.09601e+08,-9.61129e+06,0
3.36686e+06,-4.09353e+08,-1.12309e+07,0
3.37491e+06,-4.08952e+08,-1.28477e+07,0
3.38297e+06,-4.08397e+08,-1.44613e+07,0
3.39102e+06,-4.07689e+08,-1.6071e+07,0
3.39908e+06,-4.06827e+08,-1.76761e+07,0
3.40713e+06,-4.05809e+08,-1.92759e+07,0
3.41519e+06,-4.04636e+08,-2.08699e+07,0
3.42324e+06,-4.03307e+08,-2.24573e+07,0
3.4313e+06,-4.0182e+08,-2.40374e+07,0
3.43935e+06,-4.00175e+08,-2.56095e+07,0
3.44741e+06,-3.9837e+08,-2.71729e+07,0
3.45546e+06,-3.96404e+08,-2.87268e+07,0
3.46352e+06,-3.94276e+08,-3.02703e+07,0
3.47157e+06,-3.91984e+08,-3.18028e+07,0
3.47962e+06,-3.89527e+08,-3.33232e+07,0
3.48768e+06,-3.86901e+08,-3.48306e+07,0
3.49573e+06,-3.84106e+08,-3.63242e+07,0
3.50379e+06,-3.81138e+08,-3.7803e+07,0
3.51184e+06,-3.77997e+08,-3.92658e+07,0
3.5199e+06,-3.74678e+08,-4.07115e+07,0
3.52795e+06,-3.71178e+08,-4.21391e+07,0
3.53601e+06,-3.67496e+08,-4.35472e+07,0
3.54406e+06,-3.63627e+08,-4.49345e+07,0
3.55212e+06,-3.59567e+08,-4.62995e+07,0
3.56017e+06,-3.55313e+08,-4.76409e+07,0
3.56823e+06,-3.50861e+08,-4.89569e+07,0
3.57628e+06,-3.46205e+08,-5.02458e+07,0
3.58434e+06,-3.41341e+08,-5.15056e+07,0
3.59239e+06,-3.36263e+08,-5.27345e+07,0
3.60044e+06,-3.30966e+08,-5.39301e+07,0
3.6085e+06,-3.25442e+08,-5.50899e+07,0
3.61655e+06,-3.19685e+08,-5.62115e+07,0
3.62461e+06,-3.13687e+08,-5.72917e+07,0
3.63266e+06,-3.07439e+08,-5.83275e+07,0
3.64072e+06,-3.00933e+08,-5.93153e+07,0
3.64877e+06,-2.94158e+08,-6.02511e+07,0
3.65683e+06,-2.87102e+08,-6.11304e+07,0
3.66488e+06,-2.79754e+08,-6.19484e+07,0
3.67294e+06,-2.72098e+08,-6.26993e+07,0
3.68099e+06,-2.6412e+08,-6.33768e+07,0
3.68905e+06,-2.55801e+08,-6.39735e+07,0
3.6971e+06,-2.47122e+08,-6.44808e+07,0
3.70516e+06,-2.3806e+08,-6.4889e+07,0
3.71321e+06,-2.28589e+08,-6.51862e+07,0
3.72127e+06,-2.18677e+08,-6.53586e+07,0
3.72932e+06,-2.0829e+08,-6.53895e+07,0
3.73737e+06,-1.97385e+08,-6.52583e+07,0
3.74543e+06,-1.85912e+08,-6.49395e+07,0
3.75348e+06,-1.73808e+08,-6.44008e+07,0
3.76154e+06,-1.60997e+08,-6.36002e+07,0
3.76959e+06,-1.47382e+08,-6.24815e+07,0
3.77765e+06,-1.32835e+08,-6.09667e+07,0
3.7857e+06,-1.17182e+08,-5.89427e+07,0
3.79376e+06,-1.00177e+08,-5.62347e+07,0
3.80181e+06,-8.14437e+07,-5.25482e+07,0
3.80987e+06,-6.03553e+07,-4.73167e+07,0
3.81792e+06,-3.56852e+07,-3.91702e+07,0
3.82598e+06,-4.416e+06,-2.24025e+07,0
3.83403e+06,-8.1196e+06,2.42492e+07,0
3.84209e+06,-3.92183e+07,3.86051e+07,0
3.85014e+06,-6.37979e+07,4.55501e+07,0
3.85819e+06,-8.48354e+07,4.98749e+07,0
3.86625e+06,-1.03529e+08,5.27992e+07,0
3.8743e+06,-1.20499e+08,5.48354e+07,0
3.88236e+06,-1.36115e+08,5.62517e+07,0
3.89041e+06,-1.50624e+08,5.72079e+07,0
3.89847e+06,-1.64198e+08,5.78073e+07,0
3.90652e+06,-1.76964e+08,5.81211e+07,0
3.91458e+06,-1.89021e+08,5.82007e+07,0
3.92263e+06,-2.00445e+08,5.80844e+07,0
3.93069e+06,-2.11297e+08,5.78016e+07,0
3.93874e+06,-2.21629e+08,5.73754e+07,0
3.9468e+06,-2.31483e+08,5.68246e+07,0
3.95485e+06,-2.40895e+08,5.61642e+07,0
3.96291e+06,-2.49894e+08,5.54068e+07,0
3.97096e+06,-2.58509e+08,5.4563e+07,0
3.97902e+06,-2.6676e+08,5.36416e+07,0
3.98707e+06,-2.74669e+08,5.26503e+07,0
3.99512e+06,-2.82253e+08,5.15957e+07,0
4.00318e+06,-2.89529e+08,5.04836e+07,0
4.01123e+06,-2.96509e+08,4.93189e+07,0
4.01929e+06,-3.03207e+08,4.81062e+07,0
4.02734e+06,-3.09635e+08,4.68493e+07,0
4.0354e+06,-3.15801e+08,4.55518e+07,0
4.04345e+06,-3.21717e+08,4.42168e+07,0
4.05151e+06,-3.27389e+08,4.28473e+07,0
4.05956e+06,-3.32827e+08,4.14458e+07,0
4.06762e+06,-3.38036e+08,4.00146e+07,0
4.07567e+06,-3.43024e+08,3.85559e+07,0
4.08373e+06,-3.47797e+08,3.70717e+07,0
4.09178e+06,-3.52359e+08,3.55638e+07,0
4.09984e+06,-3.56717e+08,3.40339e+07,0
4.10789e+06,-3.60874e+08,3.24835e+07,0
4.11594e+06,-3.64836e+08,3.09141e+07,0
4.124e+06,-3.68605e+08,2.9327e+07,0
4.13205e+06,-3.72186e+08,2.77236e+07,0
4.14011e+06,-3.75583e+08,2.6105e+07,0
4.14816e+06,-3.78797e+08,2.44723e+07,0
4.15622e+06,-3.81833e+08,2.28266e+07,0
4.16427e+06,-3.84692e+08,2.11689e+07,0
4.17233e+06,-3.87378e+08,1.95002e+07,0
4.18038e+06,-3.89892e+08,1.78214e+07,0
4.18844e+06,-3.92237e+08,1.61334e+07,0
4.19649e+06,-3.94415e+08,1.4437e+07,0
4.20455e+06,-3.96427e+08,1.2733e+07,0
4.2126e+06,-3.98275e+08,1.10223e+07,0
4.22066e+06,-3.99961e+08,9.30548e+06,0
4.22871e+06,-4.01485e+08,7.58341e+06,0
4.23677e+06,-4.02849e+08,5.85679e+06,0
4.24482e+06,-4.04055e+08,4.12631e+06,0
4.25287e+06,-4.05102e+08,2.39266e+06,0
4.26093e+06,-4.05992e+08,656534,0
4.26898e+06,-4.06725e+08,-1.08141e+06,0
