t,x1,y1,z1
1.77928e+06,-3.62229e+08,-9.0855e+07,0
1.78009e+06,-3.61717e+08,-9.09716e+07,0
1.78089e+06,-3.61204e+08,-9.10876e+07,0
1.7817e+06,-3.60689e+08,-9.12032e+07,0
1.7825e+06,-3.60172e+08,-9.13183e+07,0
1.78331e+06,-3.59653e+08,-9.1433e+07,0
1.78411e+06,-3.59132e+08,-9.15472e+07,0
1.78492e+06,-3.5861e+08,-9.16609e+07,0
1.78572e+06,-3.58086e+08,-9.17741e+07,0
1.78653e+06,-3.5756e+08,-9.18868e+07,0
1.78734e+06,-3.57032e+08,-9.1999e+07,0
1.78814e+06,-3.56502e+08,-9.21108e+07,0
1.78895e+06,-3.5597e+08,-9.2222e+07,0
1.78975e+06,-3.55436e+08,-9.23328e+07,0
1.79056e+06,-3.54901e+08,-9.24431e+07,0
1.79136e+06,-3.54364e+08,-9.25528e+07,0
1.79217e+06,-3.53825e+08,-9.26621e+07,0
1.79297e+06,-3.53284e+08,-9.27709e+07,0
1.79378e+06,-3.52741e+08,-9.28791e+07,0
1.79458e+06,-3.52196e+08,-9.29869e+07,0
1.79539e+06,-3.51649e+08,-9.30941e+07,0
1.7962e+06,-3.51101e+08,-9.32009e+07,0
1.797e+06,-3.5055e+08,-9.33071e+07,0
1.79781e+06,-3.49998e+08,-9.34128e+07,0
1.79861e+06,-3.49443e+08,-9.35179e+07,0
1.79942e+06,-3.48887e+08,-9.36226e+07,0
1.80022e+06,-3.48329e+08,-9.37267e+07,0
1.80103e+06,-3.47769e+08,-9.38303e+07,0
1.80183e+06,-3.47207e+08,-9.39333e+07,0
1.80264e+06,-3.46643e+08,-9.40358e+07,0
1.80345e+06,-3.46077e+08,-9.41378e+07,0
1.80425e+06,-3.45509e+08,-9.42392e+07,0
1.80506e+06,-3.44939e+08,-9.43401e+07,0
1.80586e+06,-3.44368e+08,-9.44405e+07,0
1.80667e+06,-3.43794e+08,-9.45403e+07,0
1.80747e+06,-3.43218e+08,-9.46395e+07,0
1.80828e+06,-3.42641e+08,-9.47382e+07,0
1.80908e+06,-3.42061e+08,-9.48363e+07,0
1.80989e+06,-3.41479e+08,-9.49339e+07,0
1.81069e+06,-3.40896e+08,-9.50308e+07,0
1.8115e+06,-3.4031e+08,-9.51273e+07,0
1.81231e+06,-3.39722e+08,-9.52231e+07,0
1.81311e+06,-3.39133e+08,-9.53184e+07,0
1.81392e+06,-3.38541e+08,-9.54131e+07,0
1.81472e+06,-3.37948e+08,-9.55072e+07,0
1.81553e+06,-3.37352e+08,-9.56008e+07,0
1.81633e+06,-3.36754e+08,-9.56937e+07,0
1.81714e+06,-3.36155e+08,-9.57861e+07,0
1.81794e+06,-3.35553e+08,-9.58778e+07,0
1.81875e+06,-3.34949e+08,-9.5969e+07,0
1.81955e+06,-3.34343e+08,-9.60596e+07,0
1.82036e+06,-3.33735e+08,-9.61495e+07,0
1.82117e+06,-3.33125e+08,-9.62389e+07,0
1.82197e+06,-3.32513e+08,-9.63276e+07,0
1.82278e+06,-3.31899e+08,-9.64157e+07,0
1.82358e+06,-3.31283e+08,-9.65032e+07,0
1.82439e+06,-3.30664e+08,-9.65901e+07,0
1.82519e+06,-3.30044e+08,-9.66764e+07,0
1.826e+06,-3.29421e+08,-9.6762e+07,0
1.8268e+06,-3.28797e+08,-9.6847e+07,0
1.82761e+06,-3.2817e+08,-9.69314e+07,0
1.82841e+06,-3.27541e+08,-9.70151e+07,0
1.82922e+06,-3.2691e+08,-9.70982e+07,0
1.83003e+06,-3.26277e+08,-9.71806e+07,0
1.83083e+06,-3.25642e+08,-9.72624e+07,0
1.83164e+06,-3.25004e+08,-9.73436e+07,0
1.83244e+06,-3.24364e+08,-9.7424e+07,0
1.83325e+06,-3.23723e+08,-9.75038e+07,0
1.83405e+06,-3.23079e+08,-9.7583e+07,0
1.83486e+06,-3.22433e+08,-9.76614e+07,0
1.83566e+06,-3.21784e+08,-9.77392e+07,0
1.83647e+06,-3.21134e+08,-9.78164e+07,0
1.83727e+06,-3.20481e+08,-9.78928e+07,0
1.83808e+06,-3.19826e+08,-9.79685e+07,0
1.83889e+06,-3.19169e+08,-9.80436e+07,0
1.83969e+06,-3.1851e+08,-9.8118e+07,0
1.8405e+06,-3.17848e+08,-9.81916e+07,0
1.8413e+06,-3.17184e+08,-9.82646e+07,0
1.84211e+06,-3.16518e+08,-9.83368e+07,0
1.84291e+06,-3.1585e+08,-9.84084e+07,0
1.84372e+06,-3.15179e+08,-9.84792e+07,0
1.84452e+06,-3.14507e+08,-9.85493e+07,0
1.84533e+06,-3.13831e+08,-9.86187e+07,0
1.84613e+06,-3.13154e+08,-9.86873e+07,0
1.84694e+06,-3.12474e+08,-9.87552e+07,0
1.84775e+06,-3.11792e+08,-9.88224e+07,0
1.84855e+06,-3.11108e+08,-9.88888e+07,0
1.84936e+06,-3.10421e+08,-9.89545e+07,0
1.85016e+06,-3.09732e+08,-9.90194e+07,0
1.85097e+06,-3.09041e+08,-9.90836e+07,0
1.85177e+06,-3.08347e+08,-9.9147e+07,0
1.85258e+06,-3.07651e+08,-9.92096e+07,0
1.85338e+06,-3.06953e+08,-9.92715e+07,0
1.85419e+06,-3.06252e+08,-9.93326e+07,0
1.855e+06,-3.05549e+08,-9.93929e+07,0
